ticker,time_published,title,source,topic,sentiment_label,sentiment_score,relevance_score,url
AAPL,2026-09-01 08:05:00,"Today’s News: Iran Strikes, Grand Canyon Floods and a New Era at Apple",U.S. News & World Report,technology,Somewhat-Bullish,0.282158,0.95343,https://www.usnews.com/news/national-news/articles/2026-09-01/todays-news-iran-strikes-new-apple-ceo-grand-canyon-floods
CVX,2026-09-01 08:05:00,"Today’s News: Iran Strikes, Grand Canyon Floods and a New Era at Apple",U.S. News & World Report,technology,Neutral,0.101571,0.697003,https://www.usnews.com/news/national-news/articles/2026-09-01/todays-news-iran-strikes-new-apple-ceo-grand-canyon-floods
XOM,2026-09-01 08:05:00,"Today’s News: Iran Strikes, Grand Canyon Floods and a New Era at Apple",U.S. News & World Report,technology,Neutral,0.132752,0.571693,https://www.usnews.com/news/national-news/articles/2026-09-01/todays-news-iran-strikes-new-apple-ceo-grand-canyon-floods
AAPL,2026-09-01 02:33:21,"Apple Watch will reportedly get a big redesign, but not this year",Mashable,technology,Neutral,0.019903,1.0,https://mashable.com/tech/apple-watch-series-12-rumors-upgrades
AAPL,2026-09-01 02:00:21,"15 Years Ago, Steve Jobs Bet on Tim Cook's Competence. It Paid Off to the Tune of $4 Trillion",Inc.com,technology,Bullish,0.475695,1.0,https://www.inc.com/connor-jewiss/15-years-ago-steve-jobs-bet-on-tim-cooks-competence-it-paid-off-to-the-tune-of-4-trillion/91399049
XHR,2026-09-01 00:32:52,"Connor Clark & Lunn Investment Management Ltd. Purchases New Shares in Xenia Hotels & Resorts, Inc. $XHR",MarketBeat,earnings,Somewhat-Bullish,0.324564,0.998649,https://www.marketbeat.com/instant-alerts/filing-connor-clark-lunn-investment-management-ltd-purchases-new-shares-in-xenia-hotels-resorts-inc-xhr-2026-08-31/
WMB,2026-09-01 00:32:52,"Connor Clark & Lunn Investment Management Ltd. Purchases New Shares in Xenia Hotels & Resorts, Inc. $XHR",MarketBeat,earnings,Neutral,0.1323,0.64905,https://www.marketbeat.com/instant-alerts/filing-connor-clark-lunn-investment-management-ltd-purchases-new-shares-in-xenia-hotels-resorts-inc-xhr-2026-08-31/
WMT,2026-09-01 00:32:52,"Connor Clark & Lunn Investment Management Ltd. Purchases New Shares in Xenia Hotels & Resorts, Inc. $XHR",MarketBeat,earnings,Neutral,0.114564,0.623565,https://www.marketbeat.com/instant-alerts/filing-connor-clark-lunn-investment-management-ltd-purchases-new-shares-in-xenia-hotels-resorts-inc-xhr-2026-08-31/
AAPL,2026-09-01 00:32:52,"Connor Clark & Lunn Investment Management Ltd. Purchases New Shares in Xenia Hotels & Resorts, Inc. $XHR",MarketBeat,earnings,Neutral,0.103409,0.6006,https://www.marketbeat.com/instant-alerts/filing-connor-clark-lunn-investment-management-ltd-purchases-new-shares-in-xenia-hotels-resorts-inc-xhr-2026-08-31/
AMD,2026-09-01 00:32:52,"Connor Clark & Lunn Investment Management Ltd. Purchases New Shares in Xenia Hotels & Resorts, Inc. $XHR",MarketBeat,earnings,Neutral,0.1002,0.619958,https://www.marketbeat.com/instant-alerts/filing-connor-clark-lunn-investment-management-ltd-purchases-new-shares-in-xenia-hotels-resorts-inc-xhr-2026-08-31/
MLM,2026-09-01 00:09:18,Martin Marietta Materials stock hits 52-week low at $521.02 By Investing.com,Investing.com Canada,earnings,Somewhat-Bearish,-0.294599,1.0,https://ca.investing.com/news/stock-market-news/martin-marietta-materials-stock-hits-52week-low-at-52102-93CH-4823035
AVGO,2026-09-01 00:09:18,Martin Marietta Materials stock hits 52-week low at $521.02 By Investing.com,Investing.com Canada,earnings,Neutral,0.030388,0.518436,https://ca.investing.com/news/stock-market-news/martin-marietta-materials-stock-hits-52week-low-at-52102-93CH-4823035
AAPL,2026-09-01 00:09:18,Martin Marietta Materials stock hits 52-week low at $521.02 By Investing.com,Investing.com Canada,earnings,Neutral,0.005418,0.559837,https://ca.investing.com/news/stock-market-news/martin-marietta-materials-stock-hits-52week-low-at-52102-93CH-4823035
TSLA,2026-09-01 00:09:18,Martin Marietta Materials stock hits 52-week low at $521.02 By Investing.com,Investing.com Canada,earnings,Neutral,0.032112,0.510478,https://ca.investing.com/news/stock-market-news/martin-marietta-materials-stock-hits-52week-low-at-52102-93CH-4823035
EBAY,2026-08-31 23:47:06,"15,666 Shares in eBay Inc. $EBAY Purchased by Beacon Pointe Advisors LLC",MarketBeat,earnings,Somewhat-Bullish,0.3084,1.0,https://www.marketbeat.com/instant-alerts/filing-15666-shares-in-ebay-inc-ebay-purchased-by-beacon-pointe-advisors-llc-2026-08-31/
AMD,2026-08-31 23:47:06,"15,666 Shares in eBay Inc. $EBAY Purchased by Beacon Pointe Advisors LLC",MarketBeat,earnings,Neutral,0.13469,0.573285,https://www.marketbeat.com/instant-alerts/filing-15666-shares-in-ebay-inc-ebay-purchased-by-beacon-pointe-advisors-llc-2026-08-31/
AAPL,2026-08-31 23:47:06,"15,666 Shares in eBay Inc. $EBAY Purchased by Beacon Pointe Advisors LLC",MarketBeat,earnings,Neutral,0.145634,0.562668,https://www.marketbeat.com/instant-alerts/filing-15666-shares-in-ebay-inc-ebay-purchased-by-beacon-pointe-advisors-llc-2026-08-31/
NVDA,2026-08-31 23:47:06,"15,666 Shares in eBay Inc. $EBAY Purchased by Beacon Pointe Advisors LLC",MarketBeat,earnings,Neutral,0.126624,0.577631,https://www.marketbeat.com/instant-alerts/filing-15666-shares-in-ebay-inc-ebay-purchased-by-beacon-pointe-advisors-llc-2026-08-31/
SKLZ,2026-08-31 23:04:59,"Wall Street Zen Upgrades Skillz (NYSE:FIRY) to ""Sell""",MarketBeat,earnings,Bearish,-0.409108,1.0,https://www.marketbeat.com/instant-alerts/analyst-wall-street-zen-upgrades-skillz-nyse-firy-to-sell-2026-08-31/
AMD,2026-08-31 23:04:59,"Wall Street Zen Upgrades Skillz (NYSE:FIRY) to ""Sell""",MarketBeat,earnings,Somewhat-Bullish,0.22373,0.593313,https://www.marketbeat.com/instant-alerts/analyst-wall-street-zen-upgrades-skillz-nyse-firy-to-sell-2026-08-31/
NVDA,2026-08-31 23:04:59,"Wall Street Zen Upgrades Skillz (NYSE:FIRY) to ""Sell""",MarketBeat,earnings,Somewhat-Bullish,0.271045,0.566736,https://www.marketbeat.com/instant-alerts/analyst-wall-street-zen-upgrades-skillz-nyse-firy-to-sell-2026-08-31/
AAPL,2026-08-31 23:04:59,"Wall Street Zen Upgrades Skillz (NYSE:FIRY) to ""Sell""",MarketBeat,earnings,Neutral,0.108673,0.570097,https://www.marketbeat.com/instant-alerts/analyst-wall-street-zen-upgrades-skillz-nyse-firy-to-sell-2026-08-31/
PRU,2026-08-31 22:22:10,Prudential Financial stock hits 52-week low at 20.31 USD By Investing.com,Investing.com Canada,financial_markets,Bearish,-0.418994,1.0,https://ca.investing.com/news/stock-market-news/prudential-financial-stock-hits-52week-low-at-2031-usd-93CH-4823161
AVGO,2026-08-31 22:22:10,Prudential Financial stock hits 52-week low at 20.31 USD By Investing.com,Investing.com Canada,financial_markets,Neutral,0.09803,0.574916,https://ca.investing.com/news/stock-market-news/prudential-financial-stock-hits-52week-low-at-2031-usd-93CH-4823161
AAPL,2026-08-31 22:22:10,Prudential Financial stock hits 52-week low at 20.31 USD By Investing.com,Investing.com Canada,financial_markets,Somewhat-Bullish,0.214246,0.589661,https://ca.investing.com/news/stock-market-news/prudential-financial-stock-hits-52week-low-at-2031-usd-93CH-4823161
TSLA,2026-08-31 22:22:10,Prudential Financial stock hits 52-week low at 20.31 USD By Investing.com,Investing.com Canada,financial_markets,Bearish,-0.422742,0.559748,https://ca.investing.com/news/stock-market-news/prudential-financial-stock-hits-52week-low-at-2031-usd-93CH-4823161
AAPL,2026-08-31 22:13:00,Apple shares ‘shocking evidence’ against former employee accused of stealing company data for OpenAI,Yahoo Finance,technology,Somewhat-Bearish,-0.33964,0.987872,https://finance.yahoo.com/technology/articles/apple-shares-shocking-evidence-against-001300436.html
NXT,2026-08-31 21:43:21,Nextpower Outgrew Its Best Product. These 3 Moves Turned It Into a Power Platform,Inc.com,technology,Bullish,0.810554,1.0,https://www.inc.com/soren-kaplan/nextpower-outgrew-its-best-product-these-3-moves-turned-it-into-a-power-platform/91398053
AAPL,2026-08-31 21:43:21,Nextpower Outgrew Its Best Product. These 3 Moves Turned It Into a Power Platform,Inc.com,technology,Somewhat-Bullish,0.239465,0.619241,https://www.inc.com/soren-kaplan/nextpower-outgrew-its-best-product-these-3-moves-turned-it-into-a-power-platform/91398053
NOV,2026-08-31 21:31:53,Nov Inc stock hits 52-week high at 21.68 USD,Investing.com,earnings,Bullish,0.421628,1.0,https://www.investing.com/news/company-news/nov-inc-stock-hits-52week-high-at-2168-usd-93CH-4882936
EIX,2026-08-31 21:31:53,Nov Inc stock hits 52-week high at 21.68 USD,Investing.com,earnings,Bullish,0.531838,0.633208,https://www.investing.com/news/company-news/nov-inc-stock-hits-52week-high-at-2168-usd-93CH-4882936
MU,2026-08-31 21:31:53,Nov Inc stock hits 52-week high at 21.68 USD,Investing.com,earnings,Somewhat-Bearish,-0.289359,0.625784,https://www.investing.com/news/company-news/nov-inc-stock-hits-52week-high-at-2168-usd-93CH-4882936
NVDA,2026-08-31 21:31:53,Nov Inc stock hits 52-week high at 21.68 USD,Investing.com,earnings,Somewhat-Bearish,-0.232787,0.605292,https://www.investing.com/news/company-news/nov-inc-stock-hits-52week-high-at-2168-usd-93CH-4882936
AAPL,2026-08-31 21:31:53,Nov Inc stock hits 52-week high at 21.68 USD,Investing.com,earnings,Somewhat-Bullish,0.31374,0.618175,https://www.investing.com/news/company-news/nov-inc-stock-hits-52week-high-at-2168-usd-93CH-4882936
AZO,2026-08-31 20:55:34,"Alyeska Investment Group L.P. Purchases Shares of 11,712 AutoZone, Inc. $AZO",MarketBeat,financial_markets,Somewhat-Bullish,0.281884,1.0,https://www.marketbeat.com/instant-alerts/filing-alyeska-investment-group-lp-purchases-shares-of-11712-autozone-inc-azo-2026-08-31/
AMD,2026-08-31 20:55:34,"Alyeska Investment Group L.P. Purchases Shares of 11,712 AutoZone, Inc. $AZO",MarketBeat,financial_markets,Somewhat-Bullish,0.228789,0.558871,https://www.marketbeat.com/instant-alerts/filing-alyeska-investment-group-lp-purchases-shares-of-11712-autozone-inc-azo-2026-08-31/
ADBE,2026-08-31 20:55:34,"Alyeska Investment Group L.P. Purchases Shares of 11,712 AutoZone, Inc. $AZO",MarketBeat,financial_markets,Somewhat-Bullish,0.206513,0.575314,https://www.marketbeat.com/instant-alerts/filing-alyeska-investment-group-lp-purchases-shares-of-11712-autozone-inc-azo-2026-08-31/
AAPL,2026-08-31 20:55:34,"Alyeska Investment Group L.P. Purchases Shares of 11,712 AutoZone, Inc. $AZO",MarketBeat,financial_markets,Somewhat-Bullish,0.215712,0.563425,https://www.marketbeat.com/instant-alerts/filing-alyeska-investment-group-lp-purchases-shares-of-11712-autozone-inc-azo-2026-08-31/
CRM,2026-08-31 20:55:34,"Alyeska Investment Group L.P. Purchases Shares of 11,712 AutoZone, Inc. $AZO",MarketBeat,financial_markets,Somewhat-Bullish,0.213451,0.560077,https://www.marketbeat.com/instant-alerts/filing-alyeska-investment-group-lp-purchases-shares-of-11712-autozone-inc-azo-2026-08-31/
LX,2026-08-31 20:52:22,LexinFintech Holdings Ltd. Reports Second Quarter 2026 Unaudited Financial Results,Barchart.com,earnings,Neutral,0.138528,1.0,https://www.barchart.com/story/news/4348779/lexinfintech-holdings-ltd-reports-second-quarter-2026-unaudited-financial-results
AVGO,2026-08-31 20:52:22,LexinFintech Holdings Ltd. Reports Second Quarter 2026 Unaudited Financial Results,Barchart.com,earnings,Neutral,-0.114539,0.614069,https://www.barchart.com/story/news/4348779/lexinfintech-holdings-ltd-reports-second-quarter-2026-unaudited-financial-results
AAPL,2026-08-31 20:52:22,LexinFintech Holdings Ltd. Reports Second Quarter 2026 Unaudited Financial Results,Barchart.com,earnings,Neutral,-0.114745,0.63525,https://www.barchart.com/story/news/4348779/lexinfintech-holdings-ltd-reports-second-quarter-2026-unaudited-financial-results
FIG,2026-08-31 19:13:25,"Kerrisdale Advisers LLC Makes New Investment in Figma, Inc. $FIG",MarketBeat,financial_markets,Neutral,0.066511,0.964353,https://www.marketbeat.com/instant-alerts/filing-kerrisdale-advisers-llc-makes-new-investment-in-figma-inc-fig-2026-08-31/
AMD,2026-08-31 19:13:25,"Kerrisdale Advisers LLC Makes New Investment in Figma, Inc. $FIG",MarketBeat,financial_markets,Somewhat-Bullish,0.317032,0.550017,https://www.marketbeat.com/instant-alerts/filing-kerrisdale-advisers-llc-makes-new-investment-in-figma-inc-fig-2026-08-31/
WMT,2026-08-31 19:13:25,"Kerrisdale Advisers LLC Makes New Investment in Figma, Inc. $FIG",MarketBeat,financial_markets,Somewhat-Bullish,0.312514,0.576249,https://www.marketbeat.com/instant-alerts/filing-kerrisdale-advisers-llc-makes-new-investment-in-figma-inc-fig-2026-08-31/
AAPL,2026-08-31 19:13:25,"Kerrisdale Advisers LLC Makes New Investment in Figma, Inc. $FIG",MarketBeat,financial_markets,Somewhat-Bullish,0.314129,0.595551,https://www.marketbeat.com/instant-alerts/filing-kerrisdale-advisers-llc-makes-new-investment-in-figma-inc-fig-2026-08-31/
NVDA,2026-08-31 19:13:25,"Kerrisdale Advisers LLC Makes New Investment in Figma, Inc. $FIG",MarketBeat,financial_markets,Somewhat-Bullish,0.347685,0.597763,https://www.marketbeat.com/instant-alerts/filing-kerrisdale-advisers-llc-makes-new-investment-in-figma-inc-fig-2026-08-31/
QCOM,2026-08-31 18:12:38,Qualcomm Outperforms Broader Market Slump: Analysts Eye Data Center Growth Ahead of Q4,Benzinga,earnings,Somewhat-Bullish,0.287194,1.0,https://www.benzinga.com/markets/tech/26/08/61529549/qualcomm-outperforms-broader-market-slump-analysts-eye-data-center-growth-ahead-of-q4
AAPL,2026-08-31 18:12:38,Qualcomm Outperforms Broader Market Slump: Analysts Eye Data Center Growth Ahead of Q4,Benzinga,earnings,Neutral,-0.106428,0.625715,https://www.benzinga.com/markets/tech/26/08/61529549/qualcomm-outperforms-broader-market-slump-analysts-eye-data-center-growth-ahead-of-q4
CELH,2026-08-31 17:49:02,Beaconlight Capital LLC Has $1.74 Million Holdings in Celsius Holdings Inc. $CELH,MarketBeat,earnings,Somewhat-Bearish,-0.212055,1.0,https://www.marketbeat.com/instant-alerts/filing-beaconlight-capital-llc-has-174-million-holdings-in-celsius-holdings-inc-celh-2026-08-31/
KO,2026-08-31 17:49:02,Beaconlight Capital LLC Has $1.74 Million Holdings in Celsius Holdings Inc. $CELH,MarketBeat,earnings,Neutral,0.043565,0.568331,https://www.marketbeat.com/instant-alerts/filing-beaconlight-capital-llc-has-174-million-holdings-in-celsius-holdings-inc-celh-2026-08-31/
AMD,2026-08-31 17:49:02,Beaconlight Capital LLC Has $1.74 Million Holdings in Celsius Holdings Inc. $CELH,MarketBeat,earnings,Somewhat-Bullish,0.245523,0.595721,https://www.marketbeat.com/instant-alerts/filing-beaconlight-capital-llc-has-174-million-holdings-in-celsius-holdings-inc-celh-2026-08-31/
AAPL,2026-08-31 17:49:02,Beaconlight Capital LLC Has $1.74 Million Holdings in Celsius Holdings Inc. $CELH,MarketBeat,earnings,Neutral,0.101178,0.579505,https://www.marketbeat.com/instant-alerts/filing-beaconlight-capital-llc-has-174-million-holdings-in-celsius-holdings-inc-celh-2026-08-31/
NVDA,2026-08-31 17:49:02,Beaconlight Capital LLC Has $1.74 Million Holdings in Celsius Holdings Inc. $CELH,MarketBeat,earnings,Somewhat-Bullish,0.315921,0.571108,https://www.marketbeat.com/instant-alerts/filing-beaconlight-capital-llc-has-174-million-holdings-in-celsius-holdings-inc-celh-2026-08-31/
AAPL,2026-08-31 16:56:00,Today Is Tim Cook’s Last Day As CEO Of Apple,Yahoo! Finance Canada,technology,Neutral,0.111778,1.0,https://ca.finance.yahoo.com/news/today-tim-cook-last-day-165630788.html
AMAL,2026-08-31 16:18:46,Empowered Funds LLC Buys New Position in Amalgamated Financial Corp. $AMAL,MarketBeat,earnings,Bullish,0.402722,1.0,https://www.marketbeat.com/instant-alerts/filing-empowered-funds-llc-buys-new-position-in-amalgamated-financial-corp-amal-2026-08-31/
AMD,2026-08-31 16:18:46,Empowered Funds LLC Buys New Position in Amalgamated Financial Corp. $AMAL,MarketBeat,earnings,Somewhat-Bullish,0.294416,0.560451,https://www.marketbeat.com/instant-alerts/filing-empowered-funds-llc-buys-new-position-in-amalgamated-financial-corp-amal-2026-08-31/
WMB,2026-08-31 16:18:46,Empowered Funds LLC Buys New Position in Amalgamated Financial Corp. $AMAL,MarketBeat,earnings,Somewhat-Bullish,0.211835,0.573836,https://www.marketbeat.com/instant-alerts/filing-empowered-funds-llc-buys-new-position-in-amalgamated-financial-corp-amal-2026-08-31/
CRM,2026-08-31 16:18:46,Empowered Funds LLC Buys New Position in Amalgamated Financial Corp. $AMAL,MarketBeat,earnings,Somewhat-Bullish,0.241255,0.557314,https://www.marketbeat.com/instant-alerts/filing-empowered-funds-llc-buys-new-position-in-amalgamated-financial-corp-amal-2026-08-31/
AAPL,2026-08-31 16:18:46,Empowered Funds LLC Buys New Position in Amalgamated Financial Corp. $AMAL,MarketBeat,earnings,Somewhat-Bullish,0.238489,0.581468,https://www.marketbeat.com/instant-alerts/filing-empowered-funds-llc-buys-new-position-in-amalgamated-financial-corp-amal-2026-08-31/
AHR,2026-08-31 16:01:38,"Public Employees Retirement System of Ohio Invests $14.27 Million in American Healthcare REIT, Inc. $AHR",MarketBeat,earnings,Bullish,0.552378,1.0,https://www.marketbeat.com/instant-alerts/filing-public-employees-retirement-system-of-ohio-invests-1427-million-in-american-healthcare-reit-inc-ahr-2026-08-31/
AMD,2026-08-31 16:01:38,"Public Employees Retirement System of Ohio Invests $14.27 Million in American Healthcare REIT, Inc. $AHR",MarketBeat,earnings,Neutral,0.106384,0.626899,https://www.marketbeat.com/instant-alerts/filing-public-employees-retirement-system-of-ohio-invests-1427-million-in-american-healthcare-reit-inc-ahr-2026-08-31/
WMT,2026-08-31 16:01:38,"Public Employees Retirement System of Ohio Invests $14.27 Million in American Healthcare REIT, Inc. $AHR",MarketBeat,earnings,Neutral,0.133873,0.581958,https://www.marketbeat.com/instant-alerts/filing-public-employees-retirement-system-of-ohio-invests-1427-million-in-american-healthcare-reit-inc-ahr-2026-08-31/
